// "BrDdErCuHlGdIuErErGdGdArGdHrCuCuCuCuAlHlGuGuBlGuElDdElElElFuGdHlFuBlBlBlDdGdArIdIdArAr"

"27|1 0 2 2 1 1|2 5 2 1 2 2|3 4 2 1 2 3|4 1 5 2 1 4|5 2 1 1 3 5|6 2 4 2 1 6|7 5 4 1 3 7|8 4 0 1 2 8|9 0 3 1 3 9",
// "BuBuCdDrDrGuGuDrDrCdCdFrEdEdArArArEuEuFlCuCuDlDlGdAr"

"23|1 0 2 2 1 1|2 4 2 1 2 2|3 4 4 1 3 3|4 5 3 2 1 4|5 6 0 1 3 5|6 3 1 3 1 6|7 5 5 2 1 7|8 1 5 2 1 8|9 0 4 1 3 9",
// "ArArFlFlBuBuCuCuGlGlIuIuHlGlCdArArCdDlEdEdEd"

"37|1 0 2 2 1 1|2 6 0 1 3 2|3 4 0 1 3 3|4 2 1 1 3 4|5 5 4 2 1 5|6 4 5 2 1 6|7 1 4 1 2 7|8 5 1 1 2 8|9 3 3 1 2 9",
// "BdCdDdDdArArElBdBdFlGuGuGuGuAlAlDuDuFlFlFlHuIdIdElElCdCdElElDdDdArArArAr"

"47|1 0 2 2 1 1|2 2 3 3 1 2|3 1 5 1 2 3|4 3 0 1 3 4|5 3 5 2 1 5|6 0 3 2 1 6|7 2 1 1 2 7|8 5 2 1 3 8|9 0 4 2 1 9",
// "ErGuArHuHuBrBrDdFrIrIrCuIrIrDdDdArDdFrCuCuCuCuAlFlDuDuDuElElElFlIlIlIlDdDdArArDdBlBlHdHdHdAr"

"23|1 3 2 2 1 1|2 6 0 1 3 2|3 5 5 2 1 3|4 2 5 2 1 4|5 4 4 1 3 5|6 5 3 2 1 6|7 1 5 1 2 7|8 2 3 3 1 8|9 0 4 1 2 9",
// "AlGuGuDlGuGuHlEuEuClClIuDlClEdArArEdFlBdBdBd"

"17|1 0 2 2 1 1|2 4 0 2 1 2|3 3 0 1 3 3|4 4 2 1 2 4|5 5 1 1 2 5|6 1 3 3 1 6|7 3 4 3 1 7|8 6 1 1 2 8|9 3 5 2 1 9",
// "ArDuFlCdBlBlDuEuGrCdHuIrCdArArAr"

"20|1 0 2 2 1 1|2 2 2 1 2 2|3 2 4 1 2 3|4 6 0 1 3 4|5 3 0 1 3 5|6 5 2 1 2 6|7 5 4 1 2 7|8 3 4 2 1 8|9 3 5 2 1 9",
// "BuBuArCdDdDdDdEdFuFuGuHlHlEdIrEdArArAr"

"46|1 0 2 2 1 1|2 1 4 2 1 2|3 5 5 2 1 3|4 2 1 1 3 4|5 6 0 1 3 5|6 4 0 1 3 6|7 3 4 1 3 7|8 0 4 1 2 8|9 3 2 1 2 9",
// "EdEdFdFdFdHdBlDdDdArIuGuIuArArDuDuBrHuHuHuBlDdDdAlAlFuClEdGuClHuHuAlDuClClClDdArFdGdArArAr"

"22|1 1 2 2 1 1|2 3 4 3 1 2|3 3 0 1 3 3|4 5 1 1 2 4|5 2 5 3 1 5|6 4 2 1 2 6|7 6 2 1 3 7|8 5 0 2 1 8|9 0 4 2 1 9",
// "CdElElFuGuBrCdCdArHlHlDuHlFuArArCuCuBlGdGd"

"54|1 2 2 2 1 1|2 3 5 2 1 2|3 6 1 1 3 3|4 4 0 1 3 4|5 4 4 2 1 5|6 2 4 1 3 6|7 5 2 1 2 7|8 0 4 1 2 8|9 2 1 2 1 9",
// "AlAlBrBrCdDdElFuFuGdHdIlIlFuElDdDdElElFdFdArArArFuFuErHuHuHuElFdFdAlAlDuBlBlCdIrHuHuAlFuBlBlBlDdFdArArArAr"

"38|1 0 2 2 1 1|2 4 5 2 1 2|3 4 1 1 3 3|4 3 4 2 1 4|5 2 1 1 3 5|6 0 3 1 2 6|7 5 0 1 3 7|8 1 5 1 2 8|9 5 3 2 1 9",
// "BlBlEdHuHuBlBlEdArArFuFuFuHuHuHuAlAlEuEuDlCdCdCdDlDlEdEdArArArIlIlGdGdGdAr"

"14|1 3 2 2 1 1|2 6 1 1 3 2|3 5 4 2 1 3|4 4 3 1 2 4|5 3 5 1 2 5|6 4 0 1 2 6|7 4 5 2 1 7|8 5 2 1 2 8|9 1 4 3 1 9",
// "HuHuArIlEuEuGlGlDdDdClBdBd"

"25|1 0 2 2 1 1|2 6 0 1 3 2|3 5 1 1 2 3|4 5 5 2 1 4|5 3 2 1 3 5|6 4 4 1 2 6|7 2 2 1 2 7|8 0 4 3 1 8|9 2 0 1 2 9",
// "BdBdCuEuFdHrHrHrGdArGdGdHlHlFuFuDlBdHlEdEdArArAr"

"30|1 0 2 2 1 1|2 4 2 1 2 2|3 2 0 1 3 3|4 5 1 1 3 4|5 1 5 3 1 5|6 5 4 2 1 6|7 2 3 2 1 7|8 4 5 1 2 8|9 0 3 2 1 9",
// "BuBuDuGrCdCdGrGrHuHuErErCdArArArCuElElHdGlGlDdHdFlFlDdDdAr"

"20|1 1 2 2 1 1|2 3 0 1 3 2|3 1 4 3 1 3|4 2 3 3 1 4|5 5 1 1 3 5|6 0 3 1 2 6|7 3 5 2 1 7|8 4 0 1 3 8|9 6 2 1 3 9",
// "DlEdEdFdDlBdFdClBdGlGlBdArHdHdHdArArId"

"32|1 0 2 2 1 1|2 2 2 1 2 2|3 4 0 1 3 3|4 6 0 1 3 4|5 1 4 1 3 5|6 5 5 2 1 6|7 0 3 2 1 7|8 1 1 2 1 8|9 2 4 3 1 9",
// "DdDdFlDdFlHrIrBdArArBdGrGrEuEuEuGrBuFlFlFlBdBdGlCdIlIlCdCdArAr"

"21|1 0 2 2 1 1|2 3 0 2 1 2|3 2 2 1 2 3|4 4 2 1 2 4|5 2 4 3 1 5|6 5 0 1 3 6|7 5 4 2 1 7|8 1 0 2 1 8|9 5 5 2 1 9",
// "CuDuElElFdBrBrDuGlGlFdHlCuArArArIlIlFdAr"

"51|1 0 2 2 1 1|2 2 3 1 3 2|3 5 1 1 3 3|4 1 1 2 1 4|5 5 4 2 1 5|6 0 3 1 2 6|7 0 6 3 1 7|8 4 3 1 3 8|9 5 5 2 1 9",
// "BuDlBuFdGrFdHuHuElElCdElElElBdBdArArHdHdArBuBuErFuFuFuElBdBdAlAlDrFuFuAlBuHuIlIlCdIlHdIlIlBdArArArAr"

"34|1 2 2 2 1 1|2 3 3 3 1 2|3 4 0 1 3 3|4 2 3 1 3 4|5 6 0 1 3 5|6 3 4 2 1 6|7 5 5 2 1 7|8 1 1 1 2 8|9 3 5 1 2 9",
// "BrGlHuAlAlDuDuFlFlFlDdIuIuGlGlGlGlDdArArDdIdBlBlBlCdCdCdArArEdEdEd"

"37|1 0 2 2 1 1|2 5 2 1 2 2|3 2 0 1 3 3|4 5 4 2 1 4|5 0 5 1 2 5|6 1 4 2 1 6|7 5 0 1 2 7|8 4 2 1 3 8|9 3 5 2 1 9",
// "CdEuEuFrHuFrCdCdArEuEuEuAlCuCuFlDlFlDlBdBdBdDrDrFlCdHdIlHdIlIlCdArArArAr"

"21|1 0 2 2 1 1|2 3 1 1 3 2|3 5 1 1 2 3|4 2 4 3 1 4|5 2 0 1 3 5|6 5 0 2 1 6|7 1 5 2 1 7|8 4 2 1 2 8|9 6 3 1 2 9",
// "CdCdCdCdDrEdEdGlEdArHuHuIdIdDrBdBdArArAr"

"45|1 0 2 2 1 1|2 2 2 1 2 2|3 5 0 1 3 3|4 5 5 2 1 4|5 0 4 3 1 5|6 4 4 1 2 6|7 3 4 1 3 7|8 1 5 1 2 8|9 4 3 2 1 9",
// "BuBuArGuGuGuErIrFuDlDlDlFdFdErErErGdHuHuDlGdArHuHuHuAlGuGuElElElElGdGdArArGdIlIlCdCdCdAr"

"30|1 0 2 2 1 1|2 4 0 1 3 2|3 3 5 3 1 3|4 3 1 1 2 4|5 2 5 1 2 5|6 4 4 3 1 6|7 0 3 3 1 7|8 1 0 3 1 8|9 6 0 1 3 9",
// "EuFlGrGrGrEuClClEuEuFlFlGlGlBdBdBdHrHrEuArIdHrDuArArArIdId"

"43|1 0 2 2 1 1|2 4 3 2 1 2|3 5 0 1 3 3|4 4 5 2 1 4|5 3 4 1 2 5|6 4 0 1 3 6|7 2 0 1 3 7|8 1 5 1 2 8|9 1 4 2 1 9",
// "EdGdIrHuHuIrGdGdArArHuHuHuAlAlGuGuIlIlEuEuDlDlDlDlEdBlCdCdCdIlGdGdArArGdBlFdFdFdArAr"

"24|1 0 2 2 1 1|2 6 1 1 2 2|3 4 0 1 3 3|4 4 4 2 1 4|5 2 4 1 3 5|6 0 5 2 1 6|7 6 5 1 2 7|8 2 3 2 1 8|9 3 5 2 1 9",
// "BuCdDlGuGuHlHlEuEuEuDlCdDlDlEdEdArArIrIrCdArAr"

"29|1 1 2 2 1 1|2 4 0 1 3 2|3 3 1 1 3 3|4 5 1 1 2 4|5 6 0 1 3 5|6 4 3 3 1 6|7 4 4 2 1 7|8 2 3 1 2 8|9 4 5 3 1 9",
// "AlDuGlHuGlGlCdHuHuArIlIlIlIlCdArCdFlEdEdEdFlFlBdBdBdArAr"

"27|1 0 2 2 1 1|2 3 1 1 3 2|3 4 0 2 1 3|4 6 0 1 3 4|5 5 1 1 2 5|6 1 5 3 1 6|7 2 1 1 3 7|8 4 5 1 2 8|9 4 3 2 1 9",
// "BdClClEuGdHuIrHuFrFrFrBdGdArArHuHuHuArArBuFlIlDdDdDd"

"41|1 1 2 2 1 1|2 5 5 2 1 2|3 5 1 1 3 3|4 3 1 1 3 4|5 1 4 1 2 5|6 2 4 3 1 6|7 6 3 1 2 7|8 0 3 2 1 8|9 2 5 1 2 9",
// "BlFrGdGdFrDdDdArDdHrHrEuEuEuEuAlHlDuDuBlDuFlHlIuIuBlBlBlIdIdFlCdCdFlFlDdDdArArAr"

"22|1 0 2 2 1 1|2 4 1 1 3 2|3 2 0 1 3 3|4 3 5 2 1 4|5 1 3 3 1 5|6 3 4 2 1 6|7 6 4 1 2 7|8 5 4 1 2 8|9 0 5 1 2 9",
// "DlDlGdHdFrFrBdBdBdErErCdCdIuIuDlCdArArArAr"

"49|1 0 2 2 1 1|2 4 1 1 3 2|3 1 5 1 2 3|4 0 3 3 1 4|5 3 5 3 1 5|6 0 4 3 1 6|7 3 1 1 3 7|8 6 4 1 2 8|9 2 5 1 2 9",
// "BuFrFrCuFrGuDrDrCuDrDrGdHdFrGdIuIuElElElGdIuIuIuArArCuCuCuAlGuGuFlFlFlFlGdGdArGdDlDlDlBdBdBdArAr"

"23|1 0 2 2 1 1|2 2 1 1 3 2|3 4 5 1 2 3|4 0 4 3 1 4|5 2 5 2 1 5|6 0 5 2 1 6|7 4 0 2 1 7|8 5 2 1 2 8|9 6 0 1 3 9",
// "CuCuCuCuDrDrDrBdErBdArArGlGlCuArHuHuArIdIdId"

"17|1 0 2 2 1 1|2 4 2 1 2 2|3 3 4 2 1 3|4 3 1 1 3 4|5 3 5 2 1 5|6 6 1 1 2 6|7 0 4 3 1 7|8 5 5 1 2 8|9 1 5 1 2 9",
// "ArBuBuFuHuHuErHuCrDdDdArArHuHuAr"

"63|1 1 2 2 1 1|2 3 0 1 3 2|3 6 1 1 3 3|4 5 5 2 1 4|5 5 4 2 1 5|6 1 3 1 2 6|7 0 1 2 1 7|8 4 2 1 3 8|9 2 3 1 3 9",
// "AlBdFdFdHuElCdElIuIuElElBdBdElHdHdIdIdArArArArBuBuIuIuErErFuFuFuElBdBdAlElIdGrGrFuFuIdAlAlAlBuHuDlCdDlIuDlDlBdDlHdIdArArArAr"

"13|1 0 2 2 1 1|2 2 1 2 1 2|3 4 1 3 1 3|4 3 2 1 2 4|5 5 2 1 2 5|6 4 4 2 1 6|7 2 4 2 1 7|8 6 2 1 2 8|9 6 4 1 2 9",
// "ArBlDuDuArArGlFlEdArIdHd"

"27|1 0 2 2 1 1|2 4 3 2 1 2|3 4 0 1 3 3|4 4 4 3 1 4|5 1 4 1 2 5|6 5 0 1 3 6|7 1 3 3 1 7|8 3 5 3 1 8|9 3 1 1 2 9",
// "ArBrDlDlGrEuHlHlIuArEuDlEuGlCdCdCdArCdBlGlBlFdFdFdAr"

"27|1 0 2 2 1 1|2 4 5 1 2 2|3 5 5 2 1 3|4 4 2 1 2 4|5 5 2 1 3 5|6 4 1 3 1 6|7 4 0 3 1 7|8 3 0 1 2 8|9 3 2 1 2 9",
// "ArBuIdHdGlGlGlGlIdHdFlFlFlDuBuClDuFlHuHuArArIuClEdAr"

"25|1 0 2 2 1 1|2 6 2 1 2 2|3 4 0 1 3 3|4 2 3 3 1 4|5 2 5 3 1 5|6 3 1 1 2 6|7 3 4 2 1 7|8 1 3 1 2 8|9 1 1 2 1 9",
// "ArBuBuDrDrElElFdGrFdArFdDlDlGrHuIrHuDlCdCdCdArAr"

"37|1 0 2 2 1 1|2 5 4 2 1 2|3 6 0 1 3 3|4 5 1 1 3 4|5 3 4 1 3 5|6 1 3 1 2 6|7 2 2 1 3 7|8 0 5 2 1 8|9 3 3 2 1 9",
// "BlCdCdCdDuGdArArFuFuFuAlAlGuGuIrEuEuEuBlBlBlBlEdEdEdGdGdArArArIlDdDdDdAr"

"33|1 0 2 2 1 1|2 3 0 1 3 2|3 2 1 1 3 3|4 1 4 2 1 4|5 3 4 2 1 5|6 0 3 1 2 6|7 0 5 1 2 7|8 6 2 1 3 8|9 3 5 3 1 9",
// "BdErDrHuErDrCdCdArFuFuFuAlCuCuDlDlBdDlCdCdArElHdIrBdArArArBuIlHd"

"27|1 0 2 2 1 1|2 5 3 1 2 2|3 3 4 2 1 3|4 0 4 3 1 4|5 3 3 2 1 5|6 2 2 1 2 6|7 0 1 3 1 7|8 5 1 1 2 8|9 4 0 1 2 9",
// "BdBdCrCrErErGrIdIdGrIdIdElElHdGrFuFuArArArIdClClHdAr"

"22|1 0 2 2 1 1|2 3 0 1 3 2|3 3 5 2 1 3|4 4 2 1 2 4|5 5 5 1 2 5|6 4 4 2 1 6|7 1 4 1 3 7|8 5 1 2 1 8|9 6 2 1 3 9",
// "ArBdFlEuEuCrEuFrBdBdArHlHlEuEuHlDuDuArArId"

"24|1 0 2 2 1 1|2 2 5 2 1 2|3 3 0 1 3 3|4 4 2 1 3 4|5 2 2 1 3 5|6 4 5 2 1 6|7 6 5 1 2 7|8 5 4 2 1 8|9 5 2 1 2 9",
// "BlBlCdCdCdDuEdArArHlGuGuFrGuGuGuHrDdDdArIuIuAr"

"23|1 0 2 2 1 1|2 5 0 1 3 2|3 4 1 1 2 3|4 5 5 2 1 4|5 2 1 1 2 5|6 3 3 3 1 6|7 3 5 2 1 7|8 2 4 1 3 8|9 6 0 1 3 9",
// "CuEuArArArHuHuGlDlGlDlGlHdHdFlBdBdBdArIdIdId"

"44|1 1 2 2 1 1|2 2 5 3 1 2|3 4 0 1 3 3|4 3 3 3 1 4|5 3 4 2 1 5|6 2 3 1 2 6|7 1 3 1 2 7|8 0 1 2 1 8|9 6 0 1 3 9",
// "AlBrFdDlFdElGdDlCdCdHrHrHrHrIdIdHrCuCuDrDrErFuFuBlFuElFuDlFuArArGuBlGuGuDlCdCdCdArArId"

"28|1 0 2 2 1 1|2 5 0 1 3 2|3 3 5 2 1 3|4 4 0 1 3 4|5 2 1 1 2 5|6 5 5 2 1 6|7 2 5 1 2 7|8 4 3 2 1 8|9 4 4 2 1 9",
// "EuArArHrDdIlIlDdIlIlGuGuClClClFlFlFlDdArDdHlHlBdBdBdAr"

"38|1 3 2 2 1 1|2 4 5 3 1 2|3 3 4 1 3 3|4 5 0 1 3 4|5 1 4 1 2 5|6 2 5 1 2 6|7 1 3 3 1 7|8 6 1 1 3 8|9 4 4 3 1 9",
// "FuGrEuEuEuEuGrFuFuFuFuAlAlGlDdGlGlCuCuBlBlBlBlCuIlHdHdIlDdDdIlIlCdCdArArAr"

"23|1 1 2 2 1 1|2 1 4 1 3 2|3 4 1 1 3 3|4 5 2 1 2 4|5 2 5 3 1 5|6 0 3 2 1 6|7 2 3 2 1 7|8 6 2 1 2 8|9 4 0 3 1 9",
// "ArDdDdHdHdIlIlIlCuGrFrGrFrBuBuElGrCdCdCdArAr"

"55|1 0 2 2 1 1|2 4 4 3 1 2|3 4 0 1 3 3|4 1 3 1 2 4|5 3 0 1 3 5|6 2 5 3 1 6|7 2 3 1 2 7|8 0 1 2 1 8|9 0 3 1 2 9",
// "ArBlCdDdDdEdHrIuIuIuAlGuBlBlBlCdEdHrHrGuGuArHrEuBrHrCuBrBrBrDuDuEdFlFlEdArDuDuDuAlEuEuBlBlBlBlCdCdEdEdArArAr"

"22|1 0 2 2 1 1|2 3 5 3 1 2|3 1 4 2 1 3|4 5 0 1 3 4|5 4 4 3 1 5|6 1 5 2 1 6|7 2 0 1 3 7|8 6 1 1 2 8|9 2 3 3 1 9",
// "ClElFlHuIrGdGdGdArArArGuBlGuElGuIlDdDdDdAr"

"52|1 0 2 2 1 1|2 3 5 2 1 2|3 3 0 1 3 3|4 4 0 1 3 4|5 2 4 2 1 5|6 6 0 1 3 6|7 1 5 1 2 7|8 0 3 3 1 8|9 2 0 1 3 9",
// "BlErErGuHrHrGuBlBlHrHrCdCdCdIdIdIdArArGuGuGuAlAlCuCuElIuIuElElCdCdCdElHlFdFdFdIdIdArArIdHlHlDdDdDdArAr"

"29|1 2 2 2 1 1|2 3 5 2 1 2|3 5 0 1 3 3|4 4 0 1 3 4|5 2 4 1 3 5|6 1 1 1 2 6|7 0 1 1 2 7|8 1 0 3 1 8|9 1 3 3 1 9",
// "GuIrFdFdAlAlIrEuEuBlBlBlEdArArEdFuFuIlCdCdCdIlDdDdDdArAr"

"33|1 0 2 2 1 1|2 3 4 2 1 2|3 5 4 2 1 3|4 4 0 1 3 4|5 4 5 2 1 5|6 2 4 1 2 6|7 5 0 1 3 7|8 1 3 3 1 8|9 3 5 1 2 9",
// "HrHrFuFuBlBlBlClFuFuArArHlGdHlDdHlIuIuElElElIdIdClClDdDdArGdGdAr"

"20|1 0 2 2 1 1|2 6 1 1 3 2|3 2 2 1 2 3|4 3 1 1 3 4|5 3 4 2 1 5|6 2 4 1 3 6|7 5 4 1 2 7|8 2 0 3 1 8|9 4 1 1 2 9",
// "CuGdErDdDdErHrCuArArIdIdArArIdIdElBdBd"

"27|1 1 2 2 1 1|2 6 0 1 3 2|3 5 5 2 1 3|4 3 5 2 1 4|5 2 4 1 2 5|6 4 1 1 3 6|7 0 5 1 2 7|8 5 1 1 2 8|9 4 4 3 1 9",
// "AlBdEuDlClDlClEuEuEuArArGuGuDlClHuIlBdBdIlIlFdFdArAr"

"42|1 0 2 2 1 1|2 3 0 1 3 2|3 2 4 1 2 3|4 5 1 1 3 4|5 4 4 3 1 5|6 1 5 1 2 6|7 5 5 2 1 7|8 4 0 1 3 8|9 3 3 2 1 9",
// "ArCuDuFuFuGlGlGlGlGlCdCdIrBdBdBdArFuFuFuAlBuBuElElElElBdBdArBdIlDdDdDdIlHdHdHdArAr"

"19|1 0 2 2 1 1|2 6 2 1 2 2|3 3 5 2 1 3|4 3 4 2 1 4|5 2 3 1 3 5|6 4 1 1 3 6|7 5 2 1 2 7|8 5 5 1 2 8|9 6 0 1 2 9",
// "BdBdBdDrDrEuClClClEdArArFdFdArGuGuAr"

"20|1 0 2 2 1 1|2 2 4 1 2 2|3 4 1 1 3 3|4 5 3 1 3 4|5 3 4 2 1 5|6 3 5 2 1 6|7 2 2 1 2 7|8 0 0 3 1 8|9 6 2 1 2 9",
// "BdElCdElElBuGuBuFlCdHrHrHrGuArArArArId"

"25|1 0 2 2 1 1|2 5 0 1 3 2|3 5 4 2 1 3|4 2 2 1 2 4|5 4 0 1 3 5|6 3 4 2 1 6|7 3 2 1 2 7|8 4 3 2 1 8|9 1 0 3 1 9",
// "DdArDdDdFlClFlClFlClGuHlBdBdBdHlEdEdEdIlGuArArAr"

"23|1 0 2 2 1 1|2 4 1 1 3 2|3 2 1 1 2 3|4 3 5 3 1 4|5 4 4 2 1 5|6 1 5 1 2 6|7 5 0 1 3 7|8 1 4 2 1 8|9 0 3 2 1 9",
// "CuArArDlGdHrFuIrIrFuDlFuHlElGdGdHlElBdBdArAr"

"18|1 1 2 2 1 1|2 4 0 2 1 2|3 5 1 1 2 3|4 3 3 2 1 4|5 3 0 1 3 5|6 5 3 2 1 6|7 1 3 1 2 7|8 2 4 2 1 8|9 0 5 3 1 9",
// "DlHrHrIrIrGdDlEdBlCuEdIrIrEdArArAr"

"27|1 0 2 2 1 1|2 3 3 2 1 2|3 6 0 1 3 3|4 2 4 2 1 4|5 4 4 3 1 5|6 0 3 1 2 6|7 2 0 1 3 7|8 5 3 2 1 8|9 5 0 1 3 9",
// "BlBlDlElFdBlFdDlGdGdGdArArArGuGuElHlCdCdCdHlIdIdIdAr"

"23|1 0 2 2 1 1|2 2 0 1 3 2|3 6 2 1 2 3|4 1 4 2 1 4|5 0 3 1 3 5|6 2 5 3 1 6|7 5 5 1 2 7|8 4 1 1 2 8|9 4 3 1 2 9",
// "BdCuCuDrGuGuFrGuGuGuHuIuDrBdBdArArDrDrIdArAr"

"41|1 0 2 2 1 1|2 5 1 1 3 2|3 3 3 1 3 3|4 2 0 1 3 4|5 4 1 1 3 5|6 5 5 2 1 6|7 0 4 1 2 7|8 1 3 1 2 8|9 5 4 2 1 9",
// "DdDdDdArArFlGuGuGuGuHuHuHuAlAlCuCuDuDuFlFlFlFlIlIlBdBdIlEdEdIlCdCdIlDdDdArArArAr"

"31|1 0 2 2 1 1|2 4 5 1 2 2|3 1 5 3 1 3|4 3 4 2 1 4|5 4 1 1 2 5|6 1 4 2 1 6|7 0 3 1 2 7|8 0 5 1 2 8|9 2 0 1 3 9",
// "DrDrBuBuCrCrEuBuFrFrIdIdIdArGuGuGuAlIuIuFlBdFlFlIdIdArArArAr"

"17|1 0 2 2 1 1|2 6 4 1 2 2|3 4 5 2 1 3|4 3 0 1 3 4|5 4 2 1 3 5|6 6 1 1 2 6|7 2 1 1 3 7|8 5 0 2 1 8|9 5 1 1 2 9",
// "BuCrDdDdDdEdGdGdArArArHlFuHlIuAr"

"20|1 3 2 2 1 1|2 0 5 2 1 2|3 3 4 1 2 3|4 5 0 1 3 4|5 4 4 2 1 5|6 4 5 2 1 6|7 4 3 3 1 7|8 1 2 1 3 8|9 0 0 2 1 9",
// "CdElElGlGlDdDdHuElCuIrIrHuGlGlCuFlDdAr"

"36|1 1 2 2 1 1|2 5 4 2 1 2|3 3 4 1 2 3|4 2 4 1 3 4|5 6 0 1 3 5|6 5 0 1 3 6|7 4 3 1 3 7|8 0 2 1 2 8|9 1 3 3 1 9",
// "CdEdGuGuBlBlEdEdGuHuHuAlIrIrDuDuDuBlBlBlDdDdArArDdIlFdFdFdIlGdGdGdArAr"

"57|1 0 2 2 1 1|2 4 5 2 1 2|3 5 0 1 3 3|4 1 5 1 2 4|5 1 3 2 1 5|6 0 4 2 1 6|7 3 2 1 3 7|8 2 4 1 3 8|9 5 3 2 1 9",
// "ElGuHuHuHuFrFrDuFrFrGdGdGdHdHdArArHdErErDuDuDuDuAlAlElElGuGuBlGuFlHuHuBlBlBlHuFlFlFlGdGdGdHdHdArArArIlIlCdCdCdAr"

"39|1 0 2 2 1 1|2 4 2 1 3 2|3 6 2 1 3 3|4 4 5 3 1 4|5 1 4 1 2 5|6 2 5 1 2 6|7 1 3 3 1 7|8 5 2 1 3 8|9 3 4 1 3 9",
// "BuBuFuGrEuHuHuGrFuFuFuFuArArEuEuEuAlGlGlBdBdGlHdHdIuIuDlCdDlDlBdDlHdIdArArAr"

"15|1 0 2 2 1 1|2 2 2 1 2 2|3 5 1 1 3 3|4 4 2 1 2 4|5 3 1 1 2 5|6 6 2 1 3 6|7 4 4 2 1 7|8 4 0 2 1 8|9 2 4 1 2 9",
// "BuBuArDuEuArFdGlCdCdHrDuArAr"

"29|1 1 2 2 1 1|2 4 5 3 1 2|3 1 5 1 2 3|4 4 1 1 3 4|5 3 2 1 2 5|6 0 4 2 1 6|7 6 1 1 3 7|8 2 4 2 1 8|9 3 5 1 2 9",
// "EuEuArGdHrFrHrFrCuCuCuFlFlIuIuBlBlBlBlGdIdIdHlHlDdDdArAr"

"22|1 0 2 2 1 1|2 5 4 2 1 2|3 5 0 1 3 3|4 6 1 1 3 4|5 4 5 2 1 5|6 3 4 1 2 6|7 4 3 2 1 7|8 3 1 2 1 8|9 2 1 1 3 9",
// "BlDdDdFuElElElElFdFdBlGlCdCdCdIdIdArArArAr"

"25|1 0 2 2 1 1|2 5 5 1 2 2|3 2 1 1 3 3|4 2 5 3 1 4|5 3 1 1 3 5|6 4 0 3 1 6|7 4 4 2 1 7|8 2 4 2 1 8|9 6 2 1 3 9",
// "FlFlHlGlBuBuBuBuBuDrDrGrEdEdHlCdCdArArArArEuDlId"

"25|1 0 2 2 1 1|2 3 4 3 1 2|3 5 0 1 3 3|4 4 2 1 2 4|5 6 2 1 3 5|6 4 5 2 1 6|7 3 5 1 2 7|8 2 2 1 3 8|9 0 4 2 1 9",
// "CdDuDuEuBrGuGuFlGuBlEdEdGuGuHdArArArHuHuBlCdCdAr"

"21|1 1 2 2 1 1|2 2 5 2 1 2|3 0 5 2 1 3|4 5 2 1 2 4|5 3 0 1 3 5|6 3 3 2 1 6|7 4 0 3 1 7|8 5 5 1 2 8|9 4 4 3 1 9",
// "BrDuFlFlEdGlGlDuIlIlHuHuBrIlIlEdEdArArAr"

"21|1 3 2 2 1 1|2 2 3 2 1 2|3 5 0 1 3 3|4 4 4 3 1 4|5 4 3 3 1 5|6 1 3 1 2 6|7 4 5 2 1 7|8 3 4 1 2 8|9 1 0 1 2 9",
// "AlAlFdBlBlHuGlHuDlDlHuElElCdCdCdHuArArAr"

"21|1 0 2 2 1 1|2 2 5 2 1 2|3 3 1 1 2 3|4 4 5 3 1 4|5 6 1 1 3 5|6 1 4 1 2 6|7 0 3 2 1 7|8 2 1 1 2 8|9 3 3 3 1 9",
// "CuEuGrHuArArArArIrGrFuBlDlFuFuGlIlEdEdEd"

"26|1 0 2 2 1 1|2 0 4 3 1 2|3 2 0 1 3 3|4 0 3 3 1 4|5 3 1 1 3 5|6 5 1 1 2 6|7 6 4 1 2 7|8 5 3 1 2 8|9 4 5 2 1 9",
// "BrBrFuGdIlHdHdBrBrEdIlIlEdEdDrDrDrCdCdIlCdArArArAr"

"37|1 1 2 2 1 1|2 5 1 1 3 2|3 3 1 1 3 3|4 4 4 3 1 4|5 4 2 1 2 5|6 5 5 2 1 6|7 1 4 1 2 7|8 1 3 2 1 8|9 2 5 1 2 9",
// "CdCdArCdFlHrGuGuGuGuAlHlCuCuCuDlFlHlIuIuFlFlFlIdIdDlBdBdDlDlCdCdArEdArAr"

"26|1 0 2 2 1 1|2 3 0 1 3 2|3 4 5 2 1 3|4 4 1 1 2 4|5 2 2 1 2 5|6 3 4 2 1 6|7 2 4 1 2 7|8 0 1 3 1 8|9 5 1 1 3 9",
// "BdClDdGdFlDdFlBdFlGuHrHrIdHrEuEuArGuClClBdArArIdAr"

"21|1 0 2 2 1 1|2 4 0 1 3 2|3 4 5 2 1 3|4 6 5 1 2 4|5 4 4 3 1 5|6 2 5 2 1 6|7 6 2 1 2 7|8 2 3 1 2 8|9 3 2 1 2 9",
// "BdElDuGuDuCrGuHuElElBdBdElHuHuArIdArArAr"

"21|1 0 2 2 1 1|2 6 0 1 3 2|3 0 5 2 1 3|4 2 5 2 1 4|5 3 1 1 3 5|6 4 4 1 2 6|7 5 4 2 1 7|8 5 2 1 2 8|9 2 1 1 3 9",
// "BdEdFuDrDrEdFuFuFuGlBdBdHuHuIdIdArArArAr"

