"11|1 0 2 2 1 1|2 5 1 1 3 2|3 3 1 1 3 3|4 2 4 2 1 4|5 2 1 1 2 5",
// "BdBdDlCdCdEuArArArAr"

"9|1 0 2 2 1 1|2 2 5 2 1 2|3 3 2 1 3 3|4 1 5 1 2 4|5 5 5 2 1 5",
// "ArDuDuBlCdArArAr"

"12|1 0 2 2 1 1|2 6 1 1 3 2|3 5 4 2 1 3|4 2 1 1 2 4|5 5 1 1 3 5",
// "ClBdBdClDuArArArEdEdAr"

"18|1 1 2 2 1 1|2 6 0 1 3 2|3 5 4 2 1 3|4 3 2 1 3 4|5 4 3 1 3 5",
// "BdDuEuEuClBdBdClClClDdDdArEdEdArAr"

"9|1 0 2 2 1 1|2 6 2 1 2 2|3 3 2 1 2 3|4 2 4 2 1 4|5 5 1 1 2 5",
// "ArBdCuCuArArEuAr"

"15|1 0 2 2 1 1|2 4 0 1 3 2|3 4 4 2 1 3|4 3 0 1 3 4|5 3 3 3 1 5",
// "ArCrElElBdBdBdElDdDdDdArArAr"

"9|1 0 2 2 1 1|2 2 1 1 2 2|3 3 2 1 2 3|4 1 0 3 1 4|5 6 2 1 3 5",
// "BdBdArCdArArArEd"

"9|1 0 2 2 1 1|2 4 2 1 3 2|3 2 1 1 2 3|4 2 0 2 1 4|5 6 1 1 2 5",
// "BdCdCdArArArArEu"

"11|1 0 2 2 1 1|2 4 1 1 3 2|3 6 2 1 2 3|4 3 2 1 2 4|5 3 4 2 1 5",
// "ArCdDuDuArElBdBdArAr"

"20|1 0 2 2 1 1|2 5 0 1 3 2|3 3 1 1 3 3|4 5 4 2 1 4|5 2 4 1 3 5",
// "BdDlDlBdBdEuEuEuDlDlCdCdDlEdEdArArArAr"

"13|1 0 2 2 1 1|2 3 0 1 3 2|3 2 5 3 1 3|4 3 4 3 1 4|5 6 3 1 2 5",
// "ArBdCrCrDlDlDlBdBdArArAr"

"10|1 1 2 2 1 1|2 4 0 1 3 2|3 3 5 2 1 3|4 3 2 1 2 4|5 1 4 3 1 5",
// "BdBdClBdDuDuArArAr"

"16|1 1 2 2 1 1|2 6 0 1 3 2|3 5 4 2 1 3|4 4 1 1 3 4|5 3 2 1 3 5",
// "BdClBdBdEuClClClDdDdEdEdArArAr"

"13|1 0 2 2 1 1|2 4 0 1 3 2|3 2 2 1 2 3|4 3 4 3 1 4|5 1 1 3 1 5",
// "BdCdArArCdCdDlDlBdBdArAr"

"13|1 0 2 2 1 1|2 4 0 1 3 2|3 5 1 1 2 3|4 6 1 1 2 4|5 2 0 1 3 5",
// "BdBdBdCuDuEdEdEdArArArAr"

"15|1 0 2 2 1 1|2 2 0 1 3 2|3 2 3 2 1 3|4 5 0 1 3 4|5 2 5 3 1 5",
// "CrBdBdDdDdErBdArArArBuElDdAr"

"14|1 0 2 2 1 1|2 2 1 1 3 2|3 4 1 1 3 3|4 6 0 1 3 4|5 2 5 2 1 5",
// "BdCdCdDdDdDdElElBdArArArAr"

"10|1 0 2 2 1 1|2 2 1 1 2 2|3 5 2 1 3 3|4 5 5 2 1 4|5 1 5 3 1 5",
// "BuArArArDlElDlCdAr"

"20|1 0 2 2 1 1|2 3 2 1 3 2|3 2 3 1 3 3|4 5 0 1 3 4|5 5 4 2 1 5",
// "BuCuCuDdElElDdDdElElBdBdElCdCdArArArAr"

"14|1 1 2 2 1 1|2 4 0 1 3 2|3 4 5 3 1 3|4 3 2 1 3 4|5 2 5 1 2 5",
// "BdBdClEuEuClClBdClDdArArAr"

"10|1 0 2 2 1 1|2 6 2 1 2 2|3 3 1 1 3 3|4 5 4 2 1 4|5 2 5 2 1 5",
// "ArBuBuCdElCdArArAr"

"13|1 0 2 2 1 1|2 2 2 1 2 2|3 3 0 1 3 3|4 6 2 1 3 4|5 4 0 1 3 5",
// "BdArCdCdCdArDdEdEdEdArAr"

"13|1 0 2 2 1 1|2 6 0 1 3 2|3 5 1 1 2 3|4 5 5 2 1 4|5 2 0 1 3 5",
// "BdBdCuDlBdEdEdEdArArArAr"

"10|1 0 2 2 1 1|2 2 1 1 3 2|3 6 1 1 2 3|4 2 5 2 1 4|5 4 5 2 1 5",
// "BdCuDlDlBdArArArAr"

"12|1 1 2 2 1 1|2 3 0 1 3 2|3 2 5 2 1 3|4 4 1 1 3 4|5 1 3 1 3 5",
// "BdBdCrCrBdArCrDdDdArAr"

"10|1 0 2 2 1 1|2 6 1 1 3 2|3 4 1 1 2 3|4 5 1 1 2 4|5 3 2 1 2 5",
// "ArBdBdCuDuEdArArAr"

"14|1 1 2 2 1 1|2 4 0 1 3 2|3 4 5 3 1 3|4 5 1 1 3 4|5 3 5 1 2 5",
// "ArBdBdDdEuEuClClClBdArDdAr"

"15|1 0 2 2 1 1|2 3 0 1 3 2|3 6 0 1 3 3|4 2 2 1 2 4|5 4 0 1 3 5",
// "BdBdBdCdCdCdDdArArEdEdEdArAr"

"12|1 1 2 2 1 1|2 4 5 2 1 2|3 4 0 1 3 3|4 6 1 1 2 4|5 4 4 3 1 5",
// "ArBrCdDuElElElCdCdArAr"

"11|1 1 2 2 1 1|2 3 0 1 3 2|3 4 2 1 2 3|4 4 4 1 2 4|5 6 1 1 3 5",
// "BdBdBdArCuCuArArEdEd"

"9|1 0 2 2 1 1|2 2 2 1 3 2|3 3 2 1 2 3|4 1 5 2 1 4|5 6 1 1 2 5",
// "CdDlBdArArArArEu"

"14|1 0 2 2 1 1|2 6 1 1 3 2|3 3 0 1 3 3|4 3 5 3 1 4|5 5 4 2 1 5",
// "ArCdCdDrCdArArArCuDlElBdBd"

"17|1 0 2 2 1 1|2 5 5 2 1 2|3 2 0 1 3 3|4 4 2 1 3 4|5 5 0 1 3 5",
// "BlBlBlBlBlCdCdCdArArDdArEdEdEdAr"

"12|1 1 2 2 1 1|2 3 1 1 3 2|3 2 5 2 1 3|4 0 5 2 1 4|5 4 4 1 3 5",
// "BdEuEuCrCrBdArCrEdArAr"

"19|1 0 2 2 1 1|2 5 1 1 3 2|3 5 4 2 1 3|4 3 4 1 3 4|5 4 5 2 1 5",
// "ArClDuDuDuClBdClClDdElBdElElDdArArAr"

"19|1 0 2 2 1 1|2 5 1 1 3 2|3 5 4 2 1 3|4 3 2 1 3 4|5 2 3 1 3 5",
// "ClDuClBdBdEuEuClClClDdDdEdEdArArArAr"

"15|1 0 2 2 1 1|2 5 1 1 3 2|3 4 0 1 3 3|4 3 4 2 1 4|5 3 0 1 3 5",
// "ArBdBdCdDlCdCdDlEdEdEdArArAr"

"24|1 2 2 2 1 1|2 3 4 1 3 2|3 5 0 1 3 3|4 5 4 2 1 4|5 2 3 1 3 5",
// "AlAlBuBuBuCdDlDlCdCdEuEuDlDlBdBdDlEdEdArArArAr"

"12|1 0 2 2 1 1|2 5 4 2 1 2|3 5 1 1 3 3|4 2 2 1 3 4|5 6 1 1 3 5",
// "BlBlCdCdDdArArArArEdEd"

"11|1 1 2 2 1 1|2 3 0 1 3 2|3 5 1 1 2 3|4 4 0 2 1 4|5 4 1 1 2 5",
// "BdBdBdArCdCdDrEuArAr"

"18|1 0 2 2 1 1|2 4 1 1 3 2|3 3 5 3 1 3|4 1 4 3 1 4|5 2 5 1 2 5",
// "DrDrEuEuClClEuDlDlBdBdEuEuArArArAr"

"13|1 0 2 2 1 1|2 5 0 1 3 2|3 3 4 3 1 3|4 4 2 1 2 4|5 2 2 1 2 5",
// "BdClBdBdClDdEuEuArArArAr"

"11|1 0 2 2 1 1|2 6 0 1 3 2|3 4 1 1 2 3|4 2 1 1 2 4|5 3 1 1 2 5",
// "BdBdBdCuDuArEuArArAr"

"17|1 0 2 2 1 1|2 3 4 3 1 2|3 3 0 1 3 3|4 5 0 1 3 4|5 4 5 2 1 5",
// "ArBlBlBlCdCdDdDdElDdElElCdArArAr"

"18|1 0 2 2 1 1|2 5 1 1 3 2|3 2 2 1 2 3|4 3 4 1 3 4|5 4 4 3 1 5",
// "CuCuArDuDuDuElElBdBdElElDdDdArArAr"

"18|1 0 2 2 1 1|2 4 0 1 3 2|3 6 0 1 3 3|4 3 4 1 3 4|5 5 5 2 1 5",
// "ArBdBdCdCdDuDuElCdElElBdElDdArArAr"

"14|1 1 2 2 1 1|2 3 1 1 3 2|3 4 0 1 3 3|4 6 2 1 2 4|5 4 5 3 1 5",
// "BdCdCdDdElElElCdElBdArArAr"

"13|1 0 2 2 1 1|2 2 1 1 3 2|3 1 4 3 1 3|4 5 3 1 2 4|5 4 3 1 2 5",
// "DdDdEdEdCrCrBdBdArArArAr"

"14|1 0 2 2 1 1|2 4 3 2 1 2|3 4 0 1 3 3|4 6 2 1 2 4|5 3 0 1 3 5",
// "ArDdDdBrCdCdCdEdEdEdArArAr"

"10|1 1 2 2 1 1|2 6 0 1 3 2|3 3 1 1 2 3|4 3 0 2 1 4|5 5 2 1 3 5",
// "BdBdBdCdCdArArEdAr"

"15|1 1 2 2 1 1|2 5 2 1 2 2|3 6 0 1 3 3|4 5 4 2 1 4|5 4 3 1 3 5",
// "ArCdEuEuDlCdCdDlBdDlEdEdArAr"

"20|1 0 2 2 1 1|2 2 0 1 3 2|3 3 0 1 3 3|4 1 4 3 1 4|5 6 2 1 3 5",
// "BdCdDrDrBdBdArEuDrCdCdArArArCuCuDlEdEd"

"18|1 0 2 2 1 1|2 5 0 1 3 2|3 2 2 1 3 3|4 4 3 3 1 4|5 0 5 3 1 5",
// "DlErErErCdArArArCuCuCuDlBdBdElBdAr"

"11|1 0 2 2 1 1|2 2 4 3 1 2|3 2 2 1 2 3|4 4 2 1 2 4|5 3 2 1 2 5",
// "BrBrCdArDuDuEdArArAr"

"14|1 1 2 2 1 1|2 5 1 1 3 2|3 4 2 1 2 3|4 5 4 2 1 4|5 3 2 1 3 5",
// "DlEuDlBdBdDlCdDlEdEdArArAr"

"16|1 1 2 2 1 1|2 5 2 1 3 2|3 5 5 2 1 3|4 4 2 1 3 4|5 2 4 1 3 5",
// "AlClClBdEuEuClClClDdEdArArArAr"

"15|1 0 2 2 1 1|2 4 1 1 3 2|3 6 0 1 3 3|4 4 4 3 1 4|5 5 1 1 3 5",
// "ArArCdDlCdCdDlDlBdBdArEdEdAr"

"13|1 0 2 2 1 1|2 2 1 1 3 2|3 5 1 1 3 3|4 5 5 2 1 4|5 2 5 2 1 5",
// "BdCdDlElDlCdElBdArArArAr"

"12|1 0 2 2 1 1|2 3 1 1 2 2|3 6 1 1 3 3|4 5 1 1 3 4|5 2 1 1 3 5",
// "BuCdCdDdDdEdEdArArArAr"

"17|1 1 2 2 1 1|2 5 0 1 3 2|3 4 4 3 1 3|4 3 0 1 3 4|5 6 0 1 3 5",
// "BdClClBdBdClClDdDdDdArArArEdEdEd"

"14|1 0 2 2 1 1|2 5 5 2 1 2|3 5 2 1 3 3|4 4 4 1 3 4|5 2 5 2 1 5",
// "ArArDuDuBlElBlCdElBlDdArAr"

"14|1 0 2 2 1 1|2 6 1 1 3 2|3 3 4 3 1 3|4 4 1 1 3 4|5 3 1 1 3 5",
// "ArBdBdClClClDdDdEdEdArArAr"

"18|1 0 2 2 1 1|2 5 1 1 3 2|3 3 0 1 3 3|4 4 5 3 1 4|5 5 4 2 1 5",
// "ArCdDlDlDlDlElElBdBdElElCdCdArArAr"

"15|1 0 2 2 1 1|2 4 0 1 3 2|3 3 4 3 1 3|4 5 0 1 3 4|5 6 1 1 3 5",
// "ArArBdClClBdBdArDdDdDdArEdEd"

"16|1 0 2 2 1 1|2 4 4 2 1 2|3 4 0 1 3 3|4 6 0 1 3 4|5 4 3 3 1 5",
// "ArArBlBlElDdDdDdElElCdCdCdArAr"

"10|1 0 2 2 1 1|2 3 1 1 2 2|3 2 0 3 1 3|4 3 4 1 3 4|5 4 1 1 3 5",
// "ArCrCrBuArEdEdArAr"

"15|1 1 2 2 1 1|2 3 1 1 3 2|3 5 1 1 3 3|4 4 4 3 1 4|5 4 5 2 1 5",
// "DlDlCdDlDlBdElCdElElBdArArAr"

"9|1 0 2 2 1 1|2 5 2 1 3 2|3 2 1 1 2 3|4 3 1 1 2 4|5 6 2 1 2 5",
// "BdCuArDuArArArEd"

"18|1 0 2 2 1 1|2 3 1 1 3 2|3 2 1 1 3 3|4 1 4 3 1 4|5 6 0 1 3 5",
// "DrDrCdCdArDrBdBdArArArBuBuDlEdEdEd"

"11|1 1 2 2 1 1|2 2 0 2 1 2|3 3 1 1 2 3|4 4 0 1 3 4|5 3 5 3 1 5",
// "BlCuArDdDdElElDdArAr"

"13|1 1 2 2 1 1|2 5 2 1 2 2|3 4 0 1 3 3|4 3 4 3 1 4|5 6 0 1 3 5",
// "ArCdDlBdDlCdCdArArEdEdEd"

"14|1 1 2 2 1 1|2 4 0 1 3 2|3 3 0 1 3 3|4 3 3 3 1 4|5 5 1 1 2 5",
// "DlDlBdBdBdDlCdCdCdArArEuAr"

"17|1 0 2 2 1 1|2 4 0 1 3 2|3 3 4 2 1 3|4 6 0 1 3 4|5 2 0 1 3 5",
// "BdClBdBdClClDdDdDdEdEdEdArArArAr"

"13|1 0 2 2 1 1|2 4 0 1 3 2|3 4 4 2 1 3|4 6 4 1 2 4|5 4 3 3 1 5",
// "ArArClClElElElBdBdBdArAr"

"16|1 1 2 2 1 1|2 3 0 1 3 2|3 5 0 1 3 3|4 4 4 2 1 4|5 5 3 2 1 5",
// "BdDlDlDlBdBdArArBdElElCdCdCdAr"

"10|1 1 2 2 1 1|2 3 1 1 3 2|3 3 4 2 1 3|4 5 3 1 3 4|5 1 3 1 2 5",
// "ClEdEdClBdBdArArAr"

"14|1 0 2 2 1 1|2 3 0 1 3 2|3 5 1 1 2 3|4 6 0 1 3 4|5 2 5 3 1 5",
// "ArBdBdCuDdDdDdElElBdArArAr"

"16|1 0 2 2 1 1|2 4 1 1 3 2|3 3 2 1 3 3|4 2 5 3 1 4|5 4 4 3 1 5",
// "ArCuDlDlElElElBdBdElCdCdArArAr"

"13|1 2 2 2 1 1|2 5 0 1 3 2|3 4 4 2 1 3|4 5 5 2 1 4|5 3 3 1 2 5",
// "ArBdDlDlDlDlEdEdClBdBdAr"

"17|1 0 2 2 1 1|2 5 1 1 3 2|3 5 4 2 1 3|4 3 1 1 3 4|5 5 5 2 1 5",
// "ArClClBdClClDdElElBdElElDdArArAr"

"11|1 1 2 2 1 1|2 6 2 1 2 2|3 4 0 1 3 3|4 4 5 2 1 4|5 3 3 3 1 5",
// "ArBdDrElElCdCdCdArAr"

"17|1 0 2 2 1 1|2 2 2 1 3 2|3 3 4 2 1 3|4 3 0 1 3 4|5 5 0 1 3 5",
// "BuClClClBdBdArDdDdDdArArEdEdEdAr"

"15|1 0 2 2 1 1|2 4 0 1 3 2|3 3 4 2 1 3|4 3 5 2 1 4|5 2 0 1 3 5",
// "BdCrCrBdDrDrBdEdEdEdArArArAr"

"19|1 0 2 2 1 1|2 6 0 1 3 2|3 5 4 2 1 3|4 5 0 1 3 4|5 3 3 1 3 5",
// "ArBdClBdBdDdEuEuClClClDdDdEdEdArArAr"

"12|1 0 2 2 1 1|2 6 2 1 2 2|3 6 4 1 2 3|4 2 1 1 3 4|5 3 0 1 3 5",
// "BuBuDdDdArEdEdEdArArAr"

"11|1 1 2 2 1 1|2 4 5 3 1 2|3 4 2 1 3 3|4 1 4 1 3 4|5 3 4 1 2 5",
// "ArDuDuEuBlBlBlCdArAr"

"10|1 1 2 2 1 1|2 6 0 1 3 2|3 4 2 1 2 3|4 4 4 2 1 4|5 2 1 3 1 5",
// "ArBdBdBdDlDlCdArAr"

"9|1 0 2 2 1 1|2 2 1 1 2 2|3 4 2 1 3 3|4 3 2 1 2 4|5 4 5 2 1 5",
// "BuArDdArErCdArAr"

"11|1 0 2 2 1 1|2 4 1 1 3 2|3 4 4 2 1 3|4 6 4 1 3 4|5 2 2 1 2 5",
// "ClClBdBdEuEuArArArAr"

"15|1 0 2 2 1 1|2 4 0 1 3 2|3 3 5 3 1 3|4 3 1 1 3 4|5 0 4 1 3 5",
// "ArBdBdClClBdDdEuEuClDdArArAr"

"11|1 0 2 2 1 1|2 3 1 1 2 2|3 2 0 3 1 3|4 2 1 1 2 4|5 6 1 1 3 5",
// "BdBdCrDuArArArArEdEd"

"10|1 1 2 2 1 1|2 6 0 1 3 2|3 3 2 1 3 3|4 5 1 1 2 4|5 4 2 1 2 5",
// "BdBdBdCdArDuEdArAr"

"16|1 0 2 2 1 1|2 4 0 1 3 2|3 3 3 2 1 3|4 5 0 1 3 4|5 5 3 2 1 5",
// "ArArClBdBdBdArBdClElElDdDdDdAr"

"14|1 0 2 2 1 1|2 4 1 1 3 2|3 4 4 2 1 3|4 5 0 1 3 4|5 3 5 3 1 5",
// "ArArClClBdDdDdElDdElBdArAr"

"12|1 1 2 2 1 1|2 4 0 1 3 2|3 2 5 3 1 3|4 3 4 3 1 4|5 3 3 3 1 5",
// "ArClDlDlElElBdBdBdArAr"

"15|1 0 2 2 1 1|2 5 1 1 3 2|3 5 5 2 1 3|4 4 1 1 3 4|5 5 4 2 1 5",
// "ArArClClClElElBdBdElDdDdArAr"

"14|1 0 2 2 1 1|2 4 1 1 3 2|3 5 1 1 3 3|4 4 5 3 1 4|5 2 5 1 2 5",
// "ArArBdCdDlEuEuDlCdDlBdArAr"

"17|1 0 2 2 1 1|2 4 0 1 3 2|3 4 5 3 1 3|4 1 5 1 2 4|5 3 4 1 3 5",
// "ArBdBdDuDuEuEuClClClBdClEdArArAr"

"11|1 2 2 2 1 1|2 5 4 2 1 2|3 6 0 1 3 3|4 5 2 1 2 4|5 4 2 1 2 5",
// "BlBlBlCdCdCdDdEdArAr"

"16|1 0 2 2 1 1|2 5 0 1 3 2|3 5 5 2 1 3|4 4 4 1 3 4|5 4 3 2 1 5",
// "ArArElBdBdElDuDuClClBdClDdArAr"

"18|1 0 2 2 1 1|2 5 1 1 3 2|3 3 0 1 3 3|4 2 2 1 3 4|5 5 4 2 1 5",
// "CdDuElElBdBdElElCdCdElDdDdArArArAr"

"19|1 0 2 2 1 1|2 2 0 1 3 2|3 0 4 3 1 3|4 3 2 1 2 4|5 5 0 1 3 5",
// "BdCrCrCrBdBdArDuDuArArBuBuClEdEdEdAr"

"14|1 1 2 2 1 1|2 3 0 1 3 2|3 3 5 2 1 3|4 3 4 3 1 4|5 5 1 1 3 5",
// "BdClClDlDlDlBdBdArArEdEdAr"

"15|1 0 2 2 1 1|2 3 1 1 3 2|3 1 4 3 1 3|4 5 0 1 3 4|5 4 5 3 1 5",
// "ArClBdDdDdElElDdElElBdArArAr"

"13|1 1 2 2 1 1|2 5 0 1 3 2|3 5 5 2 1 3|4 2 5 3 1 4|5 4 4 3 1 5",
// "ArArBdDlClDlClElElBdBdAr"

"11|1 0 2 2 1 1|2 3 0 1 3 2|3 4 2 1 2 3|4 6 1 1 2 4|5 3 5 3 1 5",
// "ArBdBdCdDuErBdArArAr"

"15|1 0 2 2 1 1|2 2 2 1 2 2|3 3 0 1 3 3|4 5 0 1 3 4|5 5 3 2 1 5",
// "BdArCdCdCdArArCdElElDdDdDdAr"

"9|1 0 2 2 1 1|2 6 1 1 2 2|3 5 2 1 2 3|4 5 4 2 1 4|5 2 1 1 2 5",
// "BuCuCuEuArArArAr"

"20|1 0 2 2 1 1|2 5 0 1 3 2|3 4 4 2 1 3|4 2 0 1 3 4|5 3 4 1 3 5",
// "BdDdEuEuEuClBdBdClClClDdDdArEdEdArArAr"

"12|1 1 2 2 1 1|2 3 0 1 3 2|3 5 2 1 2 3|4 4 4 3 1 4|5 5 0 1 2 5",
// "BdDlDlCdDlDlBdBdArArAr"

"14|1 0 2 2 1 1|2 4 1 1 3 2|3 3 1 1 3 3|4 3 5 2 1 4|5 3 4 3 1 5",
// "ArDrDrElElBdBdElCdCdArArAr"

"22|1 0 2 2 1 1|2 1 4 3 1 2|3 2 0 1 3 3|4 5 2 1 3 4|5 1 3 3 1 5",
// "BrDuBrDuErErCdCdCdArArArCuCuBlCuElDdDdDdAr"

"18|1 0 2 2 1 1|2 2 1 1 3 2|3 2 5 2 1 3|4 0 4 3 1 4|5 5 3 1 3 5",
// "CrDrDrEuEuDrBdBdArArArBuBuDlEdEdAr"

"18|1 0 2 2 1 1|2 4 4 3 1 2|3 5 1 1 3 3|4 6 0 1 3 4|5 3 3 1 3 5",
// "ArDdEuEuBlBlBlBlCdCdDdDdEdEdArArAr"

"15|1 0 2 2 1 1|2 2 1 1 3 2|3 2 4 2 1 3|4 4 0 1 3 4|5 3 3 3 1 5",
// "ClClBdBdArArBdElElDdDdDdArAr"

"15|1 0 2 2 1 1|2 6 0 1 3 2|3 3 5 2 1 3|4 5 5 2 1 4|5 5 0 1 3 5",
// "ArArArBdBdClClDlBdDlEdEdEdAr"

"10|1 1 2 2 1 1|2 3 0 1 3 2|3 6 2 1 2 3|4 3 4 2 1 4|5 5 1 1 2 5",
// "BdCdDrBdBdArArEuAr"

"10|1 0 2 2 1 1|2 2 0 3 1 2|3 4 1 1 2 3|4 2 1 1 2 4|5 3 2 1 3 5",
// "BrCdCdDuArEdArArAr"

"17|1 0 2 2 1 1|2 4 0 1 3 2|3 5 0 1 3 3|4 4 5 2 1 4|5 2 1 1 3 5",
// "BdBdCdCdDlCdDlBdDlDlEdEdArArArAr"

"15|1 1 2 2 1 1|2 5 0 1 3 2|3 4 5 3 1 3|4 5 3 2 1 4|5 3 2 1 3 5",
// "ClClClClDlEdArArEdDlBdBdBdAr"

"16|1 0 2 2 1 1|2 5 0 1 3 2|3 3 4 3 1 3|4 3 1 1 3 4|5 4 5 2 1 5",
// "ArBdClBdClClDdElBdElElDdArArAr"

"12|1 0 2 2 1 1|2 5 1 1 2 2|3 6 2 1 3 3|4 4 0 1 3 4|5 4 5 2 1 5",
// "ArArBuCdDdDdElElDdArAr"

"13|1 2 2 2 1 1|2 6 0 1 3 2|3 5 4 2 1 3|4 4 2 1 2 4|5 5 0 1 3 5",
// "BdClBdBdClClDdArEdEdEdAr"

"20|1 1 2 2 1 1|2 4 4 3 1 2|3 4 5 3 1 3|4 5 0 1 3 4|5 3 4 1 3 5",
// "DdEuEuClClClClEuBlBlBlBlDdDdEdEdArArAr"

"11|1 0 2 2 1 1|2 6 1 1 2 2|3 3 0 1 3 3|4 3 3 2 1 4|5 5 0 2 1 5",
// "ArBdBdDrCdCdCdArArAr"

"12|1 0 2 2 1 1|2 3 0 1 3 2|3 6 1 1 2 3|4 5 0 2 1 4|5 4 1 1 3 5",
// "ArBdBdBdArCdCdEdEdArAr"

"17|1 1 2 2 1 1|2 3 1 1 3 2|3 5 0 1 3 3|4 5 4 2 1 4|5 5 5 2 1 5",
// "CdDlDlCdDlDlBdElElCdElElBdArArAr"

"12|1 1 2 2 1 1|2 1 5 3 1 2|3 3 1 1 3 3|4 4 0 1 3 4|5 0 5 1 2 5",
// "CdDdDdDdEuEuBlCdArArAr"

"10|1 1 2 2 1 1|2 4 4 3 1 2|3 6 0 1 3 3|4 3 1 1 2 4|5 2 4 2 1 5",
// "CdDuArArArElBlCdCd"

"16|1 0 2 2 1 1|2 4 0 1 3 2|3 3 0 1 3 3|4 3 5 3 1 4|5 2 5 1 2 5",
// "ArBdBdCdCdEuEuDlDlBdDlCdArArAr"

"17|1 0 2 2 1 1|2 4 0 1 3 2|3 5 0 1 3 3|4 3 3 3 1 4|5 3 0 1 3 5",
// "ArDlCdCdCdDlBdBdBdDlEdEdEdArArAr"

"18|1 0 2 2 1 1|2 5 2 1 2 2|3 4 0 1 3 3|4 4 4 3 1 4|5 3 4 1 3 5",
// "ArCdEuEuEuDlDlBdDlCdCdDlEdEdArArAr"

"13|1 0 2 2 1 1|2 2 4 3 1 2|3 5 2 1 3 3|4 4 0 1 3 4|5 5 5 2 1 5",
// "ArArBlDdDdElElCdElDdArAr"

"17|1 0 2 2 1 1|2 4 4 2 1 2|3 5 1 1 3 3|4 3 0 1 3 4|5 2 0 1 3 5",
// "BlBlBlBlCdCdDdDdDdEdEdEdArArArAr"

"19|1 1 2 2 1 1|2 6 0 1 3 2|3 4 0 1 3 3|4 4 5 2 1 4|5 2 4 1 3 5",
// "AlBdBdBdCdCdDlEuEuDlCdDlDlEdArArArAr"

"18|1 1 2 2 1 1|2 5 0 1 3 2|3 3 0 1 3 3|4 5 4 2 1 4|5 4 5 3 1 5",
// "BdCdDlDlBdDlDlCdElElBdElElCdArArAr"

"11|1 2 2 2 1 1|2 5 1 1 3 2|3 5 5 2 1 3|4 4 5 1 2 4|5 4 2 1 2 5",
// "BdDuEuDuClClBdEuArAr"

"21|1 0 2 2 1 1|2 5 1 1 3 2|3 3 4 1 3 3|4 5 4 2 1 4|5 4 4 1 3 5",
// "ArCuCuCuEuEuEuDlDlBdBdDlDlCdCdArEdEdArAr"

"18|1 1 2 2 1 1|2 6 0 1 3 2|3 4 0 1 3 3|4 5 4 2 1 4|5 3 3 1 3 5",
// "BdCdDlBdBdEuEuDlDlCdCdDlEdEdArArAr"

"18|1 0 2 2 1 1|2 3 0 1 3 2|3 5 0 1 3 3|4 5 3 2 1 4|5 5 4 2 1 5",
// "ArBdDlElElElElBdBdArArBdDlCdCdCdAr"

"17|1 1 2 2 1 1|2 5 0 1 3 2|3 4 0 1 3 3|4 5 4 2 1 4|5 3 0 1 3 5",
// "BdCdDlDlBdBdDlCdCdDlEdEdEdArArAr"

"14|1 1 2 2 1 1|2 6 0 1 3 2|3 4 1 1 3 3|4 5 5 2 1 4|5 4 4 2 1 5",
// "ArBdBdDlBdDlDlElElCdCdArAr"

"14|1 1 2 2 1 1|2 5 0 1 3 2|3 4 5 2 1 3|4 3 1 1 3 4|5 6 1 1 3 5",
// "BdBdClBdClClDdDdArArArEdEd"

"15|1 0 2 2 1 1|2 4 1 1 3 2|3 5 0 1 3 3|4 5 3 2 1 4|5 4 4 2 1 5",
// "ArArElElBdBdArBdDlDlCdCdCdAr"

"13|1 0 2 2 1 1|2 3 1 1 3 2|3 2 4 3 1 3|4 4 0 1 3 4|5 6 1 1 2 5",
// "ArClClBdBdArDdDdDdArArEu"

"17|1 1 2 2 1 1|2 6 0 1 3 2|3 5 4 2 1 3|4 4 2 1 3 4|5 3 0 1 3 5",
// "BdDuClBdBdClClClDdDdEdEdEdArArAr"

"15|1 1 2 2 1 1|2 5 0 1 3 2|3 4 0 1 3 3|4 4 5 2 1 4|5 3 3 1 3 5",
// "BdBdCdCdEuDlBdDlCdDlEdArArAr"

"14|1 1 2 2 1 1|2 3 0 1 3 2|3 6 1 1 2 3|4 4 0 1 3 4|5 3 3 3 1 5",
// "CuElElDdDdDdElBdBdBdArArAr"

"19|1 0 2 2 1 1|2 2 0 1 3 2|3 0 3 3 1 3|4 0 5 3 1 4|5 4 5 1 2 5",
// "CrDrEuEuDrDrEuEuCrCrBdBdBdArArEuArAr"

"19|1 0 2 2 1 1|2 2 0 1 3 2|3 6 0 1 3 3|4 5 1 1 3 4|5 0 4 3 1 5",
// "BdCdCdCdErErErBdBdArArArBuBuElDdDdAr"

"14|1 2 2 2 1 1|2 4 0 1 3 2|3 3 5 3 1 3|4 4 4 3 1 4|5 3 3 1 2 5",
// "BdClClClEdEdDlDlDlBdBdArAr"

"15|1 0 2 2 1 1|2 5 0 1 3 2|3 4 4 3 1 3|4 2 2 1 3 4|5 3 3 1 2 5",
// "BdDdArArArDuDuEdEdClClBdBdAr"

"12|1 1 2 2 1 1|2 3 0 1 3 2|3 1 3 3 1 3|4 2 4 3 1 4|5 5 1 1 3 5",
// "ClBdDlDlBdBdArArEdEdAr"

