// "ArDlDlBdFlFlFlFlBdArArBdElElCdCdCdAr"

"16|1 1 2 2 1 1|2 5 1 1 3 2|3 3 4 1 2 3|4 5 5 2 1 4|5 3 2 1 2 5|6 4 4 2 1 6",
// "CdDlEuEuArArFlBdFlFlCuCuDlBdAr"

"19|1 0 2 2 1 1|2 4 0 1 3 2|3 3 1 1 3 3|4 4 5 3 1 4|5 2 5 1 2 5|6 6 0 1 3 6",
// "ArBdBdCdDlEuEuDlDlBdDlCdArArArFdFdFd"

"13|1 0 2 2 1 1|2 3 1 1 3 2|3 3 4 2 1 3|4 5 4 1 2 4|5 5 2 1 2 5|6 6 1 1 3 6",
// "ArClClBdBdArArDdEdArFdFd"

"10|1 0 2 2 1 1|2 6 2 1 2 2|3 3 1 1 2 3|4 3 0 2 1 4|5 4 2 1 2 5|6 5 2 1 2 6",
// "ArBdCdCdArEdArFdAr"

"23|1 0 2 2 1 1|2 5 1 1 3 2|3 5 5 2 1 3|4 2 0 1 3 4|5 0 4 3 1 5|6 2 3 3 1 6",
// "BuClClErErErFrDdDdDdArArArDuDuDuElFlBdBdBdAr"

"15|1 1 2 2 1 1|2 6 0 1 3 2|3 3 2 1 2 3|4 5 5 2 1 4|5 4 3 3 1 5|6 4 5 1 2 6",
// "CdArArArCdElBdBdElElFuFuDlBd"

"20|1 0 2 2 1 1|2 4 1 1 3 2|3 6 2 1 3 3|4 4 4 2 1 4|5 5 5 2 1 5|6 3 4 1 3 6",
// "ArElCdFuFuElElElFuDlDlBdBdDlFdFdArArAr"

"19|1 0 2 2 1 1|2 5 4 2 1 2|3 5 0 1 3 3|4 3 3 1 2 4|5 1 6 3 1 5|6 4 4 1 3 6",
// "ArArCdDdElDdFuFuFuBlBlBlCdCdFdFdArAr"

"13|1 1 2 2 1 1|2 5 2 1 2 2|3 5 4 2 1 3|4 6 0 1 3 4|5 3 2 1 2 5|6 4 2 1 2 6",
// "BuBuClDdDdDdEdArFuFuArAr"

"11|1 0 2 2 1 1|2 4 1 1 2 2|3 2 1 2 1 3|4 2 2 1 2 4|5 1 4 3 1 5|6 5 2 1 2 6",
// "BdBdCrDuDuArArArFdAr"

"19|1 1 2 2 1 1|2 5 0 1 3 2|3 4 5 2 1 3|4 5 3 2 1 4|5 3 1 1 3 5|6 5 4 2 1 6",
// "ClClClDlFlFlFlFlEdEdArArEdDlBdBdBdAr"

"23|1 0 2 2 1 1|2 2 0 1 3 2|3 5 0 1 3 3|4 5 4 2 1 4|5 4 2 1 3 5|6 4 5 2 1 6",
// "BdCdEuDlDlCdDlDlDlBdEdFlCdFlEdFlFlBdArArArAr"

"22|1 0 2 2 1 1|2 2 0 1 3 2|3 4 2 1 2 3|4 1 4 3 1 4|5 5 4 1 3 5|6 3 2 1 2 6",
// "BdCuCuDrEuEuEuDrBdBdArFuFuArArBuBuDlEdEdAr"

"12|1 0 2 2 1 1|2 2 1 1 3 2|3 3 2 1 2 3|4 6 1 1 2 4|5 5 0 2 1 5|6 2 4 3 1 6",
// "CuCuDdDdFrBdBdArArArAr"

"12|1 0 2 2 1 1|2 6 0 1 3 2|3 5 2 1 2 3|4 3 2 1 2 4|5 4 1 1 2 5|6 1 4 3 1 6",
// "ArBdBdBdCdDuDuArEuArAr"

"12|1 0 2 2 1 1|2 6 2 1 3 2|3 5 5 2 1 3|4 4 4 1 2 4|5 2 2 1 2 5|6 4 3 2 1 6",
// "EdArArArArEdFlFlDuClBd"

"19|1 1 2 2 1 1|2 5 2 1 3 2|3 4 0 1 3 3|4 6 1 1 2 4|5 5 5 2 1 5|6 2 4 1 3 6",
// "AlCdCdDuElElBdFuFuElCdElElFdArArArAr"

"16|1 0 2 2 1 1|2 4 0 1 3 2|3 3 3 3 1 3|4 3 5 2 1 4|5 6 2 1 3 5|6 2 4 1 2 6",
// "ArArEdFuDlDlDlFdClClBdBdBdArAr"

"14|1 0 2 2 1 1|2 6 1 1 3 2|3 2 2 1 2 3|4 2 4 1 2 4|5 5 0 1 3 5|6 3 4 3 1 6",
// "BdBdCuCuArArArDdEdFlEdEdAr"

"19|1 0 2 2 1 1|2 5 5 2 1 2|3 5 0 1 3 3|4 4 3 2 1 4|5 3 5 1 2 5|6 4 4 1 3 6",
// "ArArDlCdCdDlDlEuEuFuFuBlBlBlCdFdArAr"

"16|1 0 2 2 1 1|2 2 4 2 1 2|3 2 0 1 3 3|4 4 2 1 2 4|5 1 5 3 1 5|6 4 5 1 2 6",
// "BlBlCdCdDuDuFuFuErErCdArArArAr"

"13|1 1 2 2 1 1|2 5 1 1 3 2|3 3 1 1 2 3|4 4 4 2 1 4|5 2 0 3 1 5|6 6 0 1 3 6",
// "DlBdBdErFdErCuArArArFdFd"

"20|1 0 2 2 1 1|2 5 1 1 3 2|3 4 4 2 1 3|4 5 5 2 1 4|5 3 2 1 3 5|6 2 5 1 2 6",
// "ArDlDlEuClBdBdClClClEdFuFuDlDlEdArArAr"

"17|1 0 2 2 1 1|2 4 3 3 1 2|3 4 0 1 3 3|4 1 3 1 3 4|5 2 2 1 3 5|6 2 5 2 1 6",
// "BlDdFrEdArArEdBlBlCdCdFrFrCdArAr"

"19|1 0 2 2 1 1|2 3 0 1 3 2|3 2 4 3 1 3|4 2 0 1 3 4|5 3 3 2 1 5|6 6 1 1 3 6",
// "CrCrDdDdDdArErBdBdBdArArArBuBuClFdFd"

"19|1 0 2 2 1 1|2 3 0 1 3 2|3 2 4 3 1 3|4 2 1 1 3 4|5 1 5 2 1 5|6 6 2 1 3 6",
// "BdCrDdElDdArFuCrBdBdArArArBuBuClFdFd"

"21|1 1 2 2 1 1|2 3 0 1 3 2|3 5 1 1 3 3|4 3 5 3 1 4|5 5 4 2 1 5|6 2 3 1 2 6",
// "AlBdDlDlDlElElCdCdFuElElBdBdElFdArArArAr"

"19|1 1 2 2 1 1|2 5 1 1 3 2|3 5 4 2 1 3|4 6 0 1 3 4|5 3 2 1 3 5|6 4 0 1 3 6",
// "ClDdDdDdEuClBdBdClClEdEdArFdFdFdArAr"

"12|1 1 2 2 1 1|2 4 0 1 3 2|3 6 2 1 2 3|4 5 4 2 1 4|5 2 5 3 1 5|6 3 2 1 3 6",
// "BdBdCuCuElBdElFdArArAr"

"13|1 1 2 2 1 1|2 3 1 1 2 2|3 4 0 1 3 3|4 5 1 1 2 4|5 4 3 3 1 5|6 5 0 2 1 6",
// "BuArElElDdDdElCdCdCdArAr"

"17|1 0 2 2 1 1|2 2 2 1 2 2|3 4 0 1 3 3|4 5 0 1 3 4|5 6 1 1 3 5|6 4 4 2 1 6",
// "BuBuArArCdDdEdEdFlDdDdFlCdCdArAr"

"17|1 0 2 2 1 1|2 4 1 1 3 2|3 3 0 1 3 3|4 4 4 3 1 4|5 6 1 1 2 5|6 2 3 1 2 6",
// "ArCdDlEuFdFdDlDlBdBdDlCdCdArArAr"

"14|1 0 2 2 1 1|2 1 4 3 1 2|3 3 0 1 3 3|4 6 1 1 2 4|5 1 3 3 1 5|6 0 3 1 3 6",
// "ArBrBrBrDuFdElCdCdCdArArAr"

"16|1 0 2 2 1 1|2 2 1 1 3 2|3 3 0 1 3 3|4 1 4 2 1 4|5 1 5 2 1 5|6 0 4 1 3 6",
// "CdDrDrBdDrCdErErBdArErCdArArAr"

"19|1 0 2 2 1 1|2 2 2 1 2 2|3 5 0 1 3 3|4 5 4 2 1 4|5 3 2 1 2 5|6 4 3 1 3 6",
// "BuBuArCdEuEuArFuFuDlDlCdCdDlFdFdArAr"

"16|1 1 2 2 1 1|2 4 0 1 3 2|3 3 2 1 3 3|4 4 3 3 1 4|5 2 6 2 1 5|6 6 0 1 3 6",
// "CdArElCdDlDlDlBdBdBdArArFdFdFd"

"14|1 0 2 2 1 1|2 2 1 1 3 2|3 6 0 1 3 3|4 2 5 2 1 4|5 3 2 1 3 5|6 5 3 2 1 6",
// "BdDrBdArDrEdArArArFlCdCdCd"

"11|1 0 2 2 1 1|2 3 1 1 2 2|3 5 2 1 2 3|4 4 1 1 2 4|5 3 0 2 1 5|6 6 1 1 2 6",
// "ArBdBdArCdDdDdArArFu"

"17|1 0 2 2 1 1|2 4 0 1 3 2|3 4 4 2 1 3|4 3 2 1 2 4|5 6 0 1 3 5|6 4 3 2 1 6",
// "ArClClClDdArEdEdEdEdFrBdBdBdArAr"

"19|1 0 2 2 1 1|2 3 1 1 3 2|3 5 3 2 1 3|4 3 5 2 1 4|5 2 0 1 3 5|6 5 0 1 3 6",
// "BdClDlDlBdBdClDlEdEdEdArArArFdFdFdAr"

"14|1 0 2 2 1 1|2 3 0 1 3 2|3 5 2 1 2 3|4 6 1 1 2 4|5 4 2 1 3 5|6 3 5 3 1 6",
// "ArBdBdCdDuFlFlEdFlBdArArAr"

"26|1 0 2 2 1 1|2 5 0 1 3 2|3 5 4 2 1 3|4 4 5 2 1 4|5 3 3 1 3 5|6 1 5 1 2 6",
// "ArArBdClFuFuFuFuFuAlEuDlDlDlEuClBdBdClClEdEdArArAr"

"18|1 0 2 2 1 1|2 5 5 2 1 2|3 6 2 1 3 3|4 4 0 1 3 4|5 4 4 2 1 5|6 3 4 1 2 6",
// "ArArBlCdDdFdElElDdElFuFuBlBlDdArAr"

"20|1 0 2 2 1 1|2 6 2 1 2 2|3 5 0 1 3 3|4 4 0 1 3 4|5 4 4 2 1 5|6 2 3 1 3 6",
// "BdCdDdElCdCdFuFuElDdDdElElFdFdArArArAr"

"13|1 0 2 2 1 1|2 3 0 1 3 2|3 1 4 3 1 3|4 6 1 1 2 4|5 2 3 3 1 5|6 0 4 1 2 6",
// "ArDuErErBdFdClBdBdArArAr"

"27|1 3 2 2 1 1|2 5 0 1 3 2|3 6 0 1 3 3|4 3 3 1 3 4|5 4 4 2 1 5|6 2 2 1 3 6",
// "BdCdCdCdFdAlAlAlDuDuElBdBdFuFuElElDdDdElFdFdArArArAr"

"17|1 0 2 2 1 1|2 6 0 1 3 2|3 5 5 2 1 3|4 4 5 1 2 4|5 2 0 1 3 5|6 4 3 1 2 6",
// "BdBdEdEdEdArArFuDuFuDuClBdFuArAr"

"17|1 1 2 2 1 1|2 2 3 2 1 2|3 3 0 1 3 3|4 4 0 1 3 4|5 0 3 2 1 5|6 4 4 3 1 6",
// "BrBrBrCdDdFlFlFlDdDdFlCdCdArArAr"

"14|1 0 2 2 1 1|2 3 5 1 2 2|3 5 2 1 3 3|4 6 1 1 3 4|5 5 5 2 1 5|6 3 2 1 2 6",
// "ArBuDdElDdFuBuElCdFuArArAr"

"23|1 0 2 2 1 1|2 4 0 1 3 2|3 4 5 3 1 3|4 4 3 3 1 4|5 3 0 1 3 5|6 2 4 1 2 6",
// "ClDlFuClClClFuFuDlDlBdBdBdDlEdEdEdFuArArArAr"

"15|1 0 2 2 1 1|2 6 0 1 3 2|3 2 1 1 2 3|4 0 0 3 1 4|5 1 3 3 1 5|6 5 0 1 3 6",
// "BdBdBdDrDrFdDrCuArArArFdFdAr"

"34|1 1 2 2 1 1|2 1 5 1 2 2|3 0 4 2 1 3|4 4 5 3 1 4|5 5 0 1 3 5|6 3 4 1 3 6",
// "CrEdFuFuDlDlFuCrBuBuCrCrDlDlFdFdArBuBuBuAlFuFuClClClEdEdFdFdArArAr"

"16|1 2 2 2 1 1|2 4 0 1 3 2|3 4 4 2 1 3|4 5 0 1 3 4|5 5 5 2 1 5|6 4 3 2 1 6",
// "ClClElElElFlDdDdDdFlBdBdBdArAr"

"22|1 1 2 2 1 1|2 5 0 1 3 2|3 5 4 2 1 3|4 4 5 2 1 4|5 3 4 1 3 5|6 6 0 1 3 6",
// "BdClEuEuDlDlDlEuClBdBdClClEdEdArArArFdFdFd"

"17|1 0 2 2 1 1|2 2 2 1 2 2|3 5 0 1 3 3|4 5 5 2 1 4|5 4 3 3 1 5|6 3 3 1 2 6",
// "BdArBdDlDlFuFuElElCdCdCdFuArArAr"

"13|1 0 2 2 1 1|2 4 1 1 2 2|3 3 0 1 3 3|4 2 4 2 1 4|5 1 3 1 2 5|6 5 2 1 2 6",
// "ArBuCdDrDrCdCdArArFuFuAr"

"27|1 0 2 2 1 1|2 3 0 1 3 2|3 5 0 1 3 3|4 4 5 2 1 4|5 5 4 2 1 5|6 1 3 1 2 6",
// "ArBdBdBdArCdElFuFuFuAlBuBuDlDlDlElCdCdElElBdBdArArAr"

"18|1 1 2 2 1 1|2 4 0 1 3 2|3 4 3 3 1 3|4 2 4 3 1 4|5 5 0 1 3 5|6 1 4 1 3 6",
// "ArClClEdEdEdFuFuFuDlFuClBdBdBdArAr"

"11|1 1 2 2 1 1|2 3 1 1 2 2|3 3 5 2 1 3|4 4 1 1 3 4|5 3 4 2 1 5|6 2 4 1 2 6",
// "BuArCrCrErErDdDdArAr"

"13|1 0 2 2 1 1|2 3 4 2 1 2|3 6 1 1 2 3|4 3 1 1 3 4|5 2 5 3 1 5|6 4 2 1 2 6",
// "ArBrBrCuDdErErDdArFdArAr"

"20|1 0 2 2 1 1|2 4 0 1 3 2|3 6 0 1 3 3|4 3 4 3 1 4|5 1 4 1 3 5|6 4 3 3 1 6",
// "ArArDlEuEuEuDlEuFlCdCdCdFlFlBdBdBdArAr"

"12|1 0 2 2 1 1|2 6 0 1 3 2|3 5 3 2 1 3|4 5 1 1 2 4|5 5 5 2 1 5|6 4 1 1 2 6",
// "ArArClBdBdDuElBdFuArAr"

"12|1 1 2 2 1 1|2 4 5 2 1 2|3 4 0 1 3 3|4 6 3 1 3 4|5 1 5 2 1 5|6 4 3 2 1 6",
// "ArBlDdElBlFrCdCdCdArAr"

"21|1 0 2 2 1 1|2 4 0 1 3 2|3 6 0 1 3 3|4 4 4 2 1 4|5 3 5 2 1 5|6 2 0 1 3 6",
// "BdCdCdCdDlDlBdDlDlElBdElElFdFdFdArArArAr"

"26|1 0 2 2 1 1|2 4 1 1 3 2|3 5 1 1 3 3|4 5 5 2 1 4|5 0 3 3 1 5|6 2 4 1 3 6",
// "BuCdDlDlCdCdErErErFuFuDlDlDlFdArArFdElElBdBdBdArAr"

"24|1 0 2 2 1 1|2 6 0 1 3 2|3 5 4 2 1 3|4 2 1 1 3 4|5 4 4 1 3 5|6 3 3 2 1 6",
// "FrFrEuEuEuClClClClClDdDdArArEdEdArArEdFlBdBdBd"

"24|1 0 2 2 1 1|2 5 1 1 3 2|3 3 0 1 3 3|4 5 5 2 1 4|5 2 4 1 3 5|6 4 4 2 1 6",
// "CdDlDlEuEuDlDlDlEuFlBdBdFlFlCdCdFlEdEdArArArAr"

"13|1 0 2 2 1 1|2 4 2 1 3 2|3 3 5 2 1 3|4 2 0 1 3 4|5 3 1 1 2 5|6 3 0 2 1 6",
// "CrCrBdDdDdDdArEdEdArArAr"

"19|1 0 2 2 1 1|2 6 1 1 3 2|3 2 0 1 3 3|4 5 0 1 3 4|5 3 3 3 1 5|6 4 5 3 1 6",
// "BdCdCdCdArArArCuCuCuElDdDdFlBdFlDdAr"

"21|1 0 2 2 1 1|2 3 4 2 1 2|3 4 5 2 1 3|4 5 2 1 3 4|5 4 0 1 3 5|6 2 4 1 3 6",
// "ClDdEdFuFuClClClFuBlBlBlEdEdFdFdArArArAr"

"17|1 0 2 2 1 1|2 4 0 1 3 2|3 3 5 3 1 3|4 1 3 1 3 4|5 6 1 1 2 5|6 4 3 3 1 6",
// "ArArClDuClDuDuEuFlFlFlBdBdBdArAr"

"22|1 0 2 2 1 1|2 2 0 1 3 2|3 5 0 1 3 3|4 3 4 1 3 4|5 5 5 2 1 5|6 5 3 2 1 6",
// "BdBdDuDuElElElElDdDdElBdArArArFlFlCdCdCdAr"

"26|1 1 2 2 1 1|2 3 4 2 1 2|3 3 0 1 3 3|4 5 1 1 3 4|5 4 5 2 1 5|6 1 4 1 2 6",
// "BrCdCdCdArFuFuFuFuAlCuCuBlBlBlCdDdElDdElElCdArArAr"

"27|1 0 2 2 1 1|2 1 5 3 1 2|3 4 3 3 1 3|4 4 5 1 2 4|5 2 2 1 3 5|6 5 5 1 2 6",
// "ClDuEuEuClClDuBrDuDuCrDuFuFuBrFuFuCrEdEdEdArArArFuAr"

"10|1 1 2 2 1 1|2 4 1 1 2 2|3 1 5 3 1 3|4 3 2 1 3 4|5 0 5 1 2 5|6 5 2 1 3 6",
// "BuEuEuClDdArArFdAr"

"28|1 1 2 2 1 1|2 3 1 1 3 2|3 2 5 2 1 3|4 1 5 1 2 4|5 2 4 2 1 5|6 5 4 1 3 6",
// "DuDuClErFuFuFuErBdBdArDuDuDuAlBuBuElElElBdBdArArFdFdAr"

"15|1 1 2 2 1 1|2 4 1 1 3 2|3 3 4 3 1 3|4 1 4 1 3 4|5 2 3 1 2 5|6 3 2 1 2 6",
// "DuEdEdClFuFuArDuDuClBdBdArAr"

"20|1 0 2 2 1 1|2 5 5 2 1 2|3 2 1 1 3 3|4 3 1 1 3 4|5 5 1 1 3 5|6 4 4 2 1 6",
// "BlBlBlBlBlFlEdEdFlFlDdDdFlCdCdArArArAr"

"30|1 0 2 2 1 1|2 3 0 1 3 2|3 5 0 1 3 3|4 5 5 2 1 4|5 1 5 1 2 5|6 5 4 2 1 6",
// "ArBdBdBdArCdDlEuEuEuEuEuAlBuBuDlDlDlFlFlCdCdFlFlBdBdArArAr"

"24|1 1 2 2 1 1|2 4 1 1 3 2|3 4 4 2 1 3|4 5 0 1 3 4|5 2 4 1 3 5|6 4 5 2 1 6",
// "AlClDdDdEuEuEuClBdClClEdFlDdFlBdFlFlEdArArArAr"

"12|1 1 2 2 1 1|2 5 0 1 3 2|3 3 3 3 1 3|4 4 1 1 2 4|5 3 0 2 1 5|6 4 4 3 1 6",
// "ArClBdElDuArFlFlBdBdAr"

"13|1 0 2 2 1 1|2 5 1 1 3 2|3 4 1 1 2 3|4 2 0 3 1 4|5 3 2 1 2 5|6 4 4 2 1 6",
// "ArCdFlBdBdFlCdFlEdArArAr"

"11|1 0 2 2 1 1|2 2 1 1 2 2|3 6 1 1 3 3|4 4 1 1 2 4|5 4 4 3 1 5|6 1 0 2 1 6",
// "BdBdArArDuArArElCdCd"

"15|1 0 2 2 1 1|2 6 0 1 3 2|3 4 2 1 2 3|4 5 5 2 1 4|5 2 0 1 3 5|6 3 5 2 1 6",
// "BdBdCdEdEdEdArArArArEuFlDlBd"

"11|1 2 2 2 1 1|2 5 5 2 1 2|3 5 0 1 3 3|4 4 1 1 2 4|5 4 3 2 1 5|6 3 0 2 1 6",
// "BlBlElCdCdCdFlDuArAr"

"26|1 0 2 2 1 1|2 4 4 2 1 2|3 5 0 1 3 3|4 5 5 2 1 4|5 3 2 1 3 5|6 1 4 1 2 6",
// "ArCdDlDlDlFuDlEdArFuFuFuAlEuEuBlBlBlCdCdEdEdArArAr"

"14|1 1 2 2 1 1|2 4 0 1 3 2|3 4 5 3 1 3|4 6 1 1 2 4|5 5 1 1 2 5|6 5 0 2 1 6",
// "ArBdBdClClClBdArDdDdEdEdAr"

"22|1 0 2 2 1 1|2 2 0 1 3 2|3 0 4 3 1 3|4 6 0 1 3 4|5 5 2 1 3 5|6 3 3 1 2 6",
// "BdDdDdDdEuFdFdCrCrCrBdBdArArArBuBuClEdEdAr"

"16|1 0 2 2 1 1|2 4 1 1 3 2|3 4 4 2 1 3|4 4 5 2 1 4|5 6 3 1 3 5|6 3 2 1 3 6",
// "ArDlDlDlFuClClBdBdClFdFdArArAr"

"20|1 0 2 2 1 1|2 3 0 1 3 2|3 6 0 1 3 3|4 4 0 1 3 4|5 4 5 3 1 5|6 5 3 2 1 6",
// "ArBdBdDdDdElElElDdDdElBdArArArFlCdCdCd"

"11|1 0 2 2 1 1|2 3 4 1 2 2|3 3 2 1 2 3|4 6 1 1 2 4|5 5 0 2 1 5|6 2 1 1 3 6",
// "BdCdDdDdFdFdArArArAr"

"18|1 2 2 2 1 1|2 5 0 1 3 2|3 4 2 1 3 3|4 4 5 2 1 4|5 3 3 1 3 5|6 5 3 2 1 6",
// "AlEuDlDlCdCdDlEdArArEdFlFlBdBdBdAr"

"28|1 1 2 2 1 1|2 3 5 2 1 2|3 3 0 1 3 3|4 5 4 1 3 4|5 3 4 2 1 5|6 1 4 1 2 6",
// "BlCdDuDuDuErCdFuBlCdArFuFuFuAlCuCuElDdDdElElCdCdArArAr"

"12|1 0 2 2 1 1|2 3 0 1 3 2|3 2 1 1 2 3|4 1 0 2 1 4|5 1 5 3 1 5|6 4 1 1 2 6",
// "BdBdCdCdArElBdArFuArAr"

"19|1 0 2 2 1 1|2 6 0 1 3 2|3 3 1 1 3 3|4 3 5 2 1 4|5 5 0 1 3 5|6 4 4 3 1 6",
// "ArBdDlDlEdFlBdBdFlEdEdFlFlCdCdArArAr"

"17|1 0 2 2 1 1|2 4 0 1 3 2|3 3 1 1 2 3|4 4 4 3 1 4|5 5 0 1 3 5|6 4 3 2 1 6",
// "ArCuArDlDlDlFlEdEdEdFlBdBdBdArAr"

"26|1 0 2 2 1 1|2 4 4 2 1 2|3 3 5 3 1 3|4 5 0 1 3 4|5 3 2 1 3 5|6 1 5 1 2 6",
// "ArClDdFuFuClClEdArFuFuFuAlEuEuBlBlBlDdDdEdEdArArAr"

"18|1 0 2 2 1 1|2 3 0 1 3 2|3 3 4 3 1 3|4 6 0 1 3 4|5 1 3 1 2 5|6 4 1 1 3 6",
// "ArBdClDdDdDdEdEdClClBdBdArFdFdArAr"

"13|1 0 2 2 1 1|2 4 0 1 3 2|3 4 5 2 1 3|4 5 2 1 3 4|5 2 4 3 1 5|6 3 1 1 2 6",
// "ArBdClClDdElBdBdFuArArAr"

"13|1 0 2 2 1 1|2 5 1 1 3 2|3 4 2 1 2 3|4 2 2 1 3 4|5 2 5 3 1 5|6 3 1 1 2 6",
// "BdCdErDdArFuArArDuElBdAr"

"16|1 1 2 2 1 1|2 3 1 1 3 2|3 6 0 1 3 3|4 2 4 3 1 4|5 0 4 2 1 5|6 4 2 1 2 6",
// "CdDrDrBdBdArFuFuArArBuBuDlCdCd"

"15|1 0 2 2 1 1|2 4 0 1 3 2|3 4 3 2 1 3|4 6 2 1 3 4|5 3 1 1 2 5|6 5 5 2 1 6",
// "ArClClBdBdEuArFlDdFlFlBdArAr"

"16|1 0 2 2 1 1|2 2 0 1 3 2|3 0 3 1 2 3|4 1 4 2 1 4|5 4 2 1 3 5|6 1 5 2 1 6",
// "BdCdCdDlBdFrFrBdArArFrFrEdArAr"

"13|1 1 2 2 1 1|2 4 4 2 1 2|3 6 2 1 2 3|4 5 0 1 3 4|5 4 1 1 3 5|6 2 4 1 2 6",
// "ArBlCdDdDdDdFdBlEdEdArAr"

"16|1 1 2 2 1 1|2 6 0 1 3 2|3 4 0 1 3 3|4 2 4 3 1 4|5 4 5 3 1 5|6 4 3 2 1 6",
// "ArBdBdDlElBdBdElElFrCdCdCdArAr"

"11|1 0 2 2 1 1|2 5 2 1 2 2|3 3 2 1 3 3|4 2 2 1 2 4|5 4 4 2 1 5|6 5 1 2 1 6",
// "CdDdArArArFlFlBuBuAr"

"12|1 0 2 2 1 1|2 3 1 1 2 2|3 4 1 1 2 3|4 4 0 2 1 4|5 6 1 1 3 5|6 5 1 1 2 6",
// "ArBuArCdCdArEdEdFdFdAr"

"13|1 0 2 2 1 1|2 4 0 1 3 2|3 2 1 1 3 3|4 1 4 2 1 4|5 3 2 1 3 5|6 6 2 1 3 6",
// "BdBdBdDlCdCdArEdArArArFd"

"12|1 2 2 2 1 1|2 5 3 2 1 2|3 5 0 1 3 3|4 6 1 1 2 4|5 3 3 2 1 5|6 4 5 2 1 6",
// "ArDuElBlElBlCdCdFlCdAr"

"9|1 1 2 2 1 1|2 6 2 1 2 2|3 5 1 1 2 3|4 3 2 1 2 4|5 1 4 3 1 5|6 3 0 3 1 6",
// "BdCdCdElDdArArAr"

"15|1 0 2 2 1 1|2 6 0 1 3 2|3 3 0 1 3 3|4 4 2 1 2 4|5 4 5 3 1 5|6 5 2 1 2 6",
// "ArBdBdCdCdCdArDdArFdArCuElBd"

"24|1 0 2 2 1 1|2 5 0 1 3 2|3 4 0 1 3 3|4 3 3 1 3 4|5 2 3 1 3 5|6 5 4 2 1 6",
// "BdCdDuDuEuEuFlFlBdBdFlCdCdFlDdDdFlEdEdArArArAr"

"17|1 0 2 2 1 1|2 4 0 1 3 2|3 3 2 1 2 3|4 4 4 2 1 4|5 5 0 1 3 5|6 4 5 2 1 6",
// "ArBdCuCuArDlDlBdEdEdFlEdFlBdArAr"

"17|1 1 2 2 1 1|2 3 0 1 3 2|3 5 1 1 2 3|4 3 4 2 1 4|5 5 4 2 1 5|6 2 3 1 3 6",
// "AlBdCuFuFuDlDlBdBdDlFdFdArArArAr"

"18|1 0 2 2 1 1|2 3 1 1 3 2|3 2 2 1 2 3|4 3 5 2 1 4|5 4 0 1 3 5|6 4 3 3 1 6",
// "BdCdArCdDrBdArBdDrFlFlFlEdEdEdArAr"

"14|1 2 2 2 1 1|2 6 0 1 3 2|3 5 0 1 3 3|4 4 4 3 1 4|5 5 5 2 1 5|6 2 5 2 1 6",
// "ArBdCdDlBdDlCdElBdFlElCdAr"

"14|1 0 2 2 1 1|2 2 2 1 2 2|3 3 1 1 3 3|4 0 4 3 1 4|5 2 0 1 2 5|6 2 5 3 1 6",
// "DrDrDrBdArDrCdFrFrCdArArAr"

"11|1 0 2 2 1 1|2 2 1 1 3 2|3 3 1 1 2 3|4 6 1 1 2 4|5 3 0 2 1 5|6 1 4 2 1 6",
// "CdCdDuFlBdBdArArArAr"

"22|1 0 2 2 1 1|2 6 1 1 3 2|3 5 4 2 1 3|4 2 2 1 3 4|5 4 4 1 3 5|6 3 3 1 2 6",
// "DuEuEuEuClBdBdFdFdClClClClDdDdArArEdEdArAr"

"25|1 0 2 2 1 1|2 6 0 1 3 2|3 5 4 2 1 3|4 4 3 1 3 4|5 2 3 1 3 5|6 3 3 1 3 6",
// "BdDuDuClBdBdEuEuFuFuClClClClDdDdEdEdArFdFdArArAr"

"16|1 0 2 2 1 1|2 3 1 1 3 2|3 6 0 1 3 3|4 5 5 2 1 4|5 3 5 2 1 5|6 4 4 3 1 6",
// "ArBdCdElDlElBdArArArBuBuFlCdCd"

"16|1 0 2 2 1 1|2 5 1 1 3 2|3 6 1 1 2 3|4 3 0 1 3 4|5 4 5 2 1 5|6 3 3 2 1 6",
// "ArBdCuElBdBdElElFrDdDdDdArArAr"

"17|1 0 2 2 1 1|2 6 2 1 2 2|3 3 4 2 1 3|4 4 0 1 3 4|5 2 0 1 3 5|6 3 3 2 1 6",
// "BdClClClEdEdEdArArEdFlDdDdDdArAr"

"26|1 0 2 2 1 1|2 5 0 1 3 2|3 5 4 2 1 3|4 2 2 1 3 4|5 3 4 1 3 5|6 5 5 2 1 6",
// "BdClDuEuEuEuClBdClClClDdEdFlFlBdFlFlEdFlDdArArArAr"

"21|1 0 2 2 1 1|2 4 1 1 3 2|3 6 0 1 3 3|4 4 4 3 1 4|5 3 2 1 3 5|6 5 5 2 1 6",
// "ArCdEuDlCdDlDlBdDlEdFlCdFlFlBdFlEdArArAr"

"12|1 0 2 2 1 1|2 4 0 3 1 2|3 5 1 1 2 3|4 6 1 1 2 4|5 4 1 1 2 5|6 3 1 1 2 6",
// "ArCdCdDdDdEdEdFuArArAr"

"13|1 0 2 2 1 1|2 4 4 2 1 2|3 5 0 1 3 3|4 4 2 1 2 4|5 3 5 3 1 5|6 6 1 1 2 6",
// "ArArBlBlCdCdDdArElCdArFu"

